,Month,Year,community_board_full,DSNY
3574,8,2016,107,5
3575,8,2016,109,2
3576,8,2016,110,3
3577,8,2016,112,5
3578,8,2016,201,3
3579,8,2016,202,1
3580,8,2016,203,2
3581,8,2016,204,4
3582,8,2016,205,3
3583,8,2016,206,1
3584,8,2016,207,1
3585,8,2016,208,2
3586,8,2016,209,11
3587,8,2016,210,10
3588,8,2016,211,6
3589,8,2016,212,9
3590,8,2016,301,4
3591,8,2016,302,2
3592,8,2016,303,3
3593,8,2016,304,3
3594,8,2016,305,16
3595,8,2016,306,3
3596,8,2016,307,9
3597,8,2016,308,5
3598,8,2016,309,6
3599,8,2016,310,12
3600,8,2016,311,5
3601,8,2016,312,9
3602,8,2016,313,2
3603,8,2016,314,2
3604,8,2016,315,8
3605,8,2016,316,8
3606,8,2016,317,11
3607,8,2016,318,17
3608,8,2016,401,5
3609,8,2016,402,6
3610,8,2016,403,3
3611,8,2016,404,4
3612,8,2016,405,10
3613,8,2016,406,8
3614,8,2016,407,10
3615,8,2016,408,3
3616,8,2016,409,9
3617,8,2016,410,7
3618,8,2016,411,6
3619,8,2016,412,40
3620,8,2016,413,8
3621,8,2016,414,6
3622,8,2017,101,6
3623,8,2017,102,38
3624,8,2017,103,175
3625,8,2017,104,28
3626,8,2017,105,34
3627,8,2017,106,3
3628,8,2017,107,12
3629,8,2017,108,5
3630,8,2017,109,11
3631,8,2017,110,27
3632,8,2017,111,8
3633,8,2017,112,50
3634,8,2017,201,49
3635,8,2017,202,25
3636,8,2017,203,22
3637,8,2017,204,67
3638,8,2017,205,16
3639,8,2017,206,34
3640,8,2017,207,43
3641,8,2017,208,11
3642,8,2017,209,47
3643,8,2017,210,29
3644,8,2017,211,48
3645,8,2017,212,59
3646,8,2017,301,105
3647,8,2017,302,11
3648,8,2017,303,52
3649,8,2017,304,112
3650,8,2017,305,51
3651,8,2017,306,17
3652,8,2017,307,55
3653,8,2017,308,32
3654,8,2017,309,14
3655,8,2017,310,32
3656,8,2017,311,58
3657,8,2017,312,58
3658,8,2017,313,9
3659,8,2017,314,24
3660,8,2017,315,30
3661,8,2017,316,27
3662,8,2017,317,40
3663,8,2017,318,31
3664,8,2017,355,1
3665,8,2017,401,133
3666,8,2017,402,23
3667,8,2017,403,11
3668,8,2017,404,19
3669,8,2017,405,27
3670,8,2017,406,10
3671,8,2017,407,24
3672,8,2017,408,21
3673,8,2017,409,31
3674,8,2017,410,41
3675,8,2017,411,18
3676,8,2017,412,78
3677,8,2017,413,17
3678,8,2017,414,6
3679,8,2018,101,16
3680,8,2018,102,43
3681,8,2018,103,48
3682,8,2018,104,20
3683,8,2018,105,15
3684,8,2018,106,10
3685,8,2018,107,9
3686,8,2018,108,33
3687,8,2018,109,9
3688,8,2018,110,28
3689,8,2018,111,4
3690,8,2018,112,38
3691,8,2018,201,23
3692,8,2018,202,20
3693,8,2018,203,12
3694,8,2018,204,27
3695,8,2018,205,40
3696,8,2018,206,20
3697,8,2018,207,30
3698,8,2018,208,10
3699,8,2018,209,7
3700,8,2018,210,14
3701,8,2018,211,10
3702,8,2018,212,28
3703,8,2018,301,150
3704,8,2018,302,21
3705,8,2018,303,142
3706,8,2018,304,153
3707,8,2018,305,123
3708,8,2018,306,52
3709,8,2018,307,67
3710,8,2018,308,66
3711,8,2018,309,91
3712,8,2018,310,27
3713,8,2018,311,70
3714,8,2018,312,40
3715,8,2018,313,90
3716,8,2018,314,94
3717,8,2018,315,79
3718,8,2018,316,82
3719,8,2018,317,87
3720,8,2018,318,104
3721,8,2018,401,26
3722,8,2018,402,12
3723,8,2018,403,10
3724,8,2018,404,12
3725,8,2018,405,17
3726,8,2018,406,7
3727,8,2018,407,11
3728,8,2018,408,5
3729,8,2018,409,33
3730,8,2018,410,5
3731,8,2018,411,2
3732,8,2018,412,37
3733,8,2018,413,14
3734,8,2018,414,24
3735,9,2010,101,2
3736,9,2010,102,2
3737,9,2010,103,3
3738,9,2010,104,1
3739,9,2010,106,2
3740,9,2010,109,2
3741,9,2010,110,1
3742,9,2010,111,1
3743,9,2010,112,3
3744,9,2010,202,1
3745,9,2010,203,4
3746,9,2010,204,8
3747,9,2010,205,3
3748,9,2010,207,2
3749,9,2010,208,6
3750,9,2010,209,3
3751,9,2010,210,4
3752,9,2010,211,4
3753,9,2010,212,5
3754,9,2010,302,6
3755,9,2010,303,3
3756,9,2010,304,6
3757,9,2010,305,5
3758,9,2010,306,4
3759,9,2010,307,2
3760,9,2010,308,3
3761,9,2010,309,2
3762,9,2010,310,1
3763,9,2010,311,4
3764,9,2010,312,1
3765,9,2010,313,4
3766,9,2010,314,6
3767,9,2010,315,6
3768,9,2010,316,4
3769,9,2010,317,2
3770,9,2010,318,3
3771,9,2010,402,1
3772,9,2010,403,3
3773,9,2010,404,5
3774,9,2010,405,1
3775,9,2010,406,3
3776,9,2010,407,13
3777,9,2010,408,6
3778,9,2010,409,13
3779,9,2010,410,5
3780,9,2010,411,5
3781,9,2010,412,9
3782,9,2010,413,8
3783,9,2010,414,5
3784,9,2011,102,2
3785,9,2011,103,3
3786,9,2011,104,3
3787,9,2011,105,3
3788,9,2011,106,2
3789,9,2011,108,2
3790,9,2011,110,2
3791,9,2011,112,1
3792,9,2011,201,1
3793,9,2011,202,1
3794,9,2011,203,1
3795,9,2011,205,1
3796,9,2011,206,2
3797,9,2011,207,1
3798,9,2011,208,3
3799,9,2011,209,1
3800,9,2011,210,4
3801,9,2011,211,1
3802,9,2011,212,2
3803,9,2011,302,2
3804,9,2011,303,5
3805,9,2011,304,4
3806,9,2011,305,1
3807,9,2011,306,3
3808,9,2011,309,1
3809,9,2011,310,2
3810,9,2011,311,5
3811,9,2011,312,3
3812,9,2011,313,2
3813,9,2011,314,3
3814,9,2011,316,1
3815,9,2011,317,2
3816,9,2011,318,3
3817,9,2011,401,1
3818,9,2011,402,5
3819,9,2011,403,6
3820,9,2011,404,1
3821,9,2011,405,9
3822,9,2011,406,6
3823,9,2011,407,4
3824,9,2011,408,7
3825,9,2011,409,1
3826,9,2011,410,4
3827,9,2011,411,4
3828,9,2011,412,7
3829,9,2011,413,9
3830,9,2011,414,3
3831,9,2012,101,1
3832,9,2012,102,2
3833,9,2012,103,1
3834,9,2012,105,3
3835,9,2012,108,1
3836,9,2012,111,3
3837,9,2012,112,1
3838,9,2012,202,1
3839,9,2012,203,1
3840,9,2012,204,1
3841,9,2012,205,1
3842,9,2012,207,1
3843,9,2012,208,6
3844,9,2012,209,4
3845,9,2012,210,3
3846,9,2012,211,2
3847,9,2012,212,7
3848,9,2012,301,2
3849,9,2012,302,1
3850,9,2012,303,1
3851,9,2012,305,2
3852,9,2012,306,2
3853,9,2012,308,1
3854,9,2012,310,2
3855,9,2012,311,1
3856,9,2012,313,5
3857,9,2012,314,3
3858,9,2012,315,4
3859,9,2012,318,6
3860,9,2012,402,1
3861,9,2012,403,1
3862,9,2012,404,4
3863,9,2012,405,6
3864,9,2012,406,2
3865,9,2012,407,3
3866,9,2012,408,2
3867,9,2012,409,2
3868,9,2012,410,1
3869,9,2012,411,1
3870,9,2012,412,7
3871,9,2012,413,5
3872,9,2012,414,1
3873,9,2013,102,1
3874,9,2013,103,3
3875,9,2013,105,2
3876,9,2013,106,1
3877,9,2013,110,1
3878,9,2013,111,1
3879,9,2013,204,1
3880,9,2013,207,2
3881,9,2013,209,1
3882,9,2013,210,2
3883,9,2013,211,1
3884,9,2013,212,2
3885,9,2013,305,3
3886,9,2013,306,2
3887,9,2013,308,2
3888,9,2013,309,2
3889,9,2013,311,1
3890,9,2013,312,2
3891,9,2013,313,1
3892,9,2013,314,1
3893,9,2013,315,2
3894,9,2013,317,2
3895,9,2013,318,1
3896,9,2013,401,1
3897,9,2013,402,3
3898,9,2013,403,3
3899,9,2013,404,2
3900,9,2013,405,3
3901,9,2013,406,1
3902,9,2013,407,4
3903,9,2013,408,1
3904,9,2013,409,9
3905,9,2013,410,3
3906,9,2013,411,1
3907,9,2013,412,7
3908,9,2013,413,5
3909,9,2013,414,3
3910,9,2014,102,1
3911,9,2014,103,1
3912,9,2014,104,4
3913,9,2014,105,1
3914,9,2014,106,1
3915,9,2014,107,1
3916,9,2014,108,1
3917,9,2014,110,2
3918,9,2014,111,2
3919,9,2014,112,3
3920,9,2014,201,1
3921,9,2014,202,3
3922,9,2014,203,3
3923,9,2014,204,4
3924,9,2014,205,1
3925,9,2014,206,2
3926,9,2014,207,1
3927,9,2014,208,2
3928,9,2014,209,3
3929,9,2014,210,3
3930,9,2014,211,4
3931,9,2014,212,4
3932,9,2014,301,3
3933,9,2014,302,1
3934,9,2014,303,5
3935,9,2014,304,3
3936,9,2014,305,7
3937,9,2014,307,4
3938,9,2014,308,4
3939,9,2014,309,2
3940,9,2014,310,2
3941,9,2014,311,4
3942,9,2014,312,4
3943,9,2014,313,2
3944,9,2014,314,10
3945,9,2014,315,2
3946,9,2014,316,2
3947,9,2014,317,1
3948,9,2014,318,10
3949,9,2014,401,4
3950,9,2014,402,5
3951,9,2014,403,6
3952,9,2014,404,8
3953,9,2014,405,3
3954,9,2014,406,5
3955,9,2014,407,11
3956,9,2014,408,6
3957,9,2014,409,10
3958,9,2014,410,4
3959,9,2014,411,9
3960,9,2014,412,8
3961,9,2014,413,10
3962,9,2014,414,5
3963,9,2015,102,3
3964,9,2015,103,3
3965,9,2015,104,1
3966,9,2015,105,2
3967,9,2015,107,1
3968,9,2015,108,1
3969,9,2015,110,2
3970,9,2015,111,1
3971,9,2015,112,3
3972,9,2015,201,1
3973,9,2015,202,2
3974,9,2015,203,1
3975,9,2015,204,2
3976,9,2015,205,1
3977,9,2015,206,2
3978,9,2015,207,5
3979,9,2015,208,4
3980,9,2015,209,7
3981,9,2015,210,3
3982,9,2015,211,5
3983,9,2015,212,13
3984,9,2015,301,5
3985,9,2015,302,5
3986,9,2015,303,3
3987,9,2015,304,4
3988,9,2015,305,7
3989,9,2015,307,2
3990,9,2015,309,1
3991,9,2015,310,10
3992,9,2015,311,2
3993,9,2015,312,1
3994,9,2015,313,2
3995,9,2015,314,2
3996,9,2015,315,5
3997,9,2015,316,3
3998,9,2015,317,6
3999,9,2015,318,9
4000,9,2015,401,5
4001,9,2015,402,3
4002,9,2015,403,3
4003,9,2015,404,1
4004,9,2015,405,6
4005,9,2015,406,3
4006,9,2015,407,9
4007,9,2015,408,5
4008,9,2015,409,10
4009,9,2015,410,6
4010,9,2015,411,7
4011,9,2015,412,19
4012,9,2015,413,6
4013,9,2015,414,3
4014,9,2016,103,6
4015,9,2016,104,3
4016,9,2016,105,5
4017,9,2016,106,4
4018,9,2016,107,3
4019,9,2016,109,3
4020,9,2016,110,2
4021,9,2016,111,3
4022,9,2016,112,3
4023,9,2016,201,3
4024,9,2016,202,1
4025,9,2016,203,2
4026,9,2016,204,4
4027,9,2016,205,5
4028,9,2016,206,4
4029,9,2016,207,1
4030,9,2016,208,5
4031,9,2016,209,9
4032,9,2016,210,8
4033,9,2016,211,9
4034,9,2016,212,13
4035,9,2016,301,2
4036,9,2016,302,6
4037,9,2016,303,8
4038,9,2016,304,1
4039,9,2016,305,7
4040,9,2016,306,9
4041,9,2016,307,7
4042,9,2016,308,2
4043,9,2016,310,5
4044,9,2016,311,5
4045,9,2016,312,17
4046,9,2016,314,4
4047,9,2016,315,8
4048,9,2016,316,4
4049,9,2016,317,9
4050,9,2016,318,17
4051,9,2016,401,5
4052,9,2016,402,8
4053,9,2016,403,9
4054,9,2016,404,8
4055,9,2016,405,16
4056,9,2016,406,5
4057,9,2016,407,8
4058,9,2016,408,7
4059,9,2016,409,11
4060,9,2016,410,12
4061,9,2016,411,11
4062,9,2016,412,29
4063,9,2016,413,16
4064,9,2016,414,3
4065,9,2017,101,5
4066,9,2017,102,18
4067,9,2017,103,29
4068,9,2017,104,5
4069,9,2017,105,4
4070,9,2017,106,7
4071,9,2017,107,23
4072,9,2017,108,11
4073,9,2017,109,6
4074,9,2017,110,17
4075,9,2017,111,5
4076,9,2017,112,13
4077,9,2017,201,14
4078,9,2017,202,18
4079,9,2017,203,10
4080,9,2017,204,13
4081,9,2017,205,11
4082,9,2017,206,18
4083,9,2017,207,6
4084,9,2017,208,6
4085,9,2017,209,39
4086,9,2017,210,10
4087,9,2017,211,10
4088,9,2017,212,22
4089,9,2017,301,47
4090,9,2017,302,22
4091,9,2017,303,69
4092,9,2017,304,112
4093,9,2017,305,35
4094,9,2017,306,23
4095,9,2017,307,99
4096,9,2017,308,16
4097,9,2017,309,13
4098,9,2017,310,18
4099,9,2017,311,44
4100,9,2017,312,28
4101,9,2017,313,4
4102,9,2017,314,20
4103,9,2017,315,18
4104,9,2017,316,20
4105,9,2017,317,10
4106,9,2017,318,17
4107,9,2017,401,19
4108,9,2017,402,8
4109,9,2017,403,14
4110,9,2017,404,9
4111,9,2017,405,26
4112,9,2017,406,6
4113,9,2017,407,29
4114,9,2017,408,10
4115,9,2017,409,27
4116,9,2017,410,15
4117,9,2017,411,17
4118,9,2017,412,33
4119,9,2017,413,17
4120,9,2017,414,5
4121,9,2018,101,3
4122,9,2018,102,30
4123,9,2018,103,78
4124,9,2018,104,8
4125,9,2018,105,3
4126,9,2018,106,11
4127,9,2018,107,24
4128,9,2018,108,23
4129,9,2018,109,17
4130,9,2018,110,8
4131,9,2018,111,17
4132,9,2018,112,50
4133,9,2018,201,63
4134,9,2018,202,30
4135,9,2018,203,62
4136,9,2018,204,54
4137,9,2018,205,84
4138,9,2018,206,63
4139,9,2018,207,57
4140,9,2018,208,35
4141,9,2018,209,138
4142,9,2018,210,74
4143,9,2018,211,37
4144,9,2018,212,56
4145,9,2018,228,1
4146,9,2018,301,264
4147,9,2018,302,56
4148,9,2018,303,265
4149,9,2018,304,187
4150,9,2018,305,39
4151,9,2018,306,80
4152,9,2018,307,98
4153,9,2018,308,132
4154,9,2018,309,82
4155,9,2018,310,19
4156,9,2018,311,70
4157,9,2018,312,74
4158,9,2018,313,5
4159,9,2018,314,95
4160,9,2018,315,37
4161,9,2018,316,30
4162,9,2018,317,66
4163,9,2018,318,52
4164,9,2018,401,179
4165,9,2018,402,43
4166,9,2018,403,25
4167,9,2018,404,57
4168,9,2018,405,42
4169,9,2018,406,9
4170,9,2018,407,118
4171,9,2018,408,68
4172,9,2018,409,108
4173,9,2018,410,54
4174,9,2018,411,7
4175,9,2018,412,252
4176,9,2018,413,70
4177,9,2018,414,12
4178,10,2010,101,1
4179,10,2010,102,3
4180,10,2010,103,5
4181,10,2010,105,2
4182,10,2010,106,1
4183,10,2010,107,2
4184,10,2010,108,1
4185,10,2010,110,2
4186,10,2010,111,1
4187,10,2010,112,1
4188,10,2010,202,1
4189,10,2010,203,8
4190,10,2010,204,2
4191,10,2010,205,1
4192,10,2010,206,3
4193,10,2010,207,3
4194,10,2010,208,3
4195,10,2010,210,8
4196,10,2010,211,4
4197,10,2010,212,6
4198,10,2010,302,1
4199,10,2010,303,5
4200,10,2010,305,5
4201,10,2010,306,7
4202,10,2010,307,2
4203,10,2010,308,2
4204,10,2010,310,10
4205,10,2010,311,1
4206,10,2010,312,3
4207,10,2010,313,1
4208,10,2010,314,1
4209,10,2010,315,5
4210,10,2010,316,2
4211,10,2010,317,3
4212,10,2010,318,3
4213,10,2010,401,1
4214,10,2010,402,7
4215,10,2010,403,3
4216,10,2010,404,7
4217,10,2010,405,4
4218,10,2010,406,4
4219,10,2010,407,6
4220,10,2010,408,11
4221,10,2010,410,11
4222,10,2010,411,7
4223,10,2010,412,7
4224,10,2010,413,13
4225,10,2010,414,5
4226,10,2011,103,1
4227,10,2011,105,1
4228,10,2011,110,2
4229,10,2011,111,1
4230,10,2011,112,2
4231,10,2011,202,2
4232,10,2011,203,3
4233,10,2011,204,1
4234,10,2011,206,1
4235,10,2011,207,1
4236,10,2011,208,2
4237,10,2011,209,2
4238,10,2011,210,1
4239,10,2011,211,2
4240,10,2011,212,3
4241,10,2011,301,4
4242,10,2011,302,2
4243,10,2011,303,2
4244,10,2011,305,4
4245,10,2011,307,3
4246,10,2011,308,5
4247,10,2011,309,1
4248,10,2011,310,5
4249,10,2011,311,2
4250,10,2011,312,2
4251,10,2011,313,1
4252,10,2011,314,2
4253,10,2011,315,1
4254,10,2011,316,1
4255,10,2011,318,4
4256,10,2011,402,5
4257,10,2011,403,2
4258,10,2011,404,5
4259,10,2011,405,5
4260,10,2011,406,7
4261,10,2011,407,4
4262,10,2011,408,7
4263,10,2011,409,3
4264,10,2011,410,3
4265,10,2011,411,4
4266,10,2011,412,15
4267,10,2011,413,9
4268,10,2011,414,1
4269,10,2012,102,1
4270,10,2012,103,2
4271,10,2012,104,1
4272,10,2012,105,2
4273,10,2012,107,1
4274,10,2012,108,1
4275,10,2012,109,1
4276,10,2012,110,1
4277,10,2012,111,1
4278,10,2012,112,2
4279,10,2012,203,1
4280,10,2012,204,2
4281,10,2012,205,3
4282,10,2012,206,2
4283,10,2012,208,5
4284,10,2012,209,2
4285,10,2012,210,3
4286,10,2012,211,4
4287,10,2012,212,7
4288,10,2012,301,3
4289,10,2012,302,1
4290,10,2012,303,1
4291,10,2012,304,2
4292,10,2012,305,3
4293,10,2012,310,4
4294,10,2012,312,1
4295,10,2012,313,1
4296,10,2012,314,5
4297,10,2012,315,4
4298,10,2012,317,2
4299,10,2012,318,2
4300,10,2012,401,1
4301,10,2012,402,3
4302,10,2012,403,1
4303,10,2012,404,4
4304,10,2012,405,3
4305,10,2012,406,2
4306,10,2012,407,6
4307,10,2012,408,3
4308,10,2012,409,2
4309,10,2012,411,2
4310,10,2012,412,7
4311,10,2012,413,4
4312,10,2012,414,5
4313,10,2013,102,1
4314,10,2013,103,2
4315,10,2013,105,2
4316,10,2013,107,4
4317,10,2013,108,1
4318,10,2013,109,2
4319,10,2013,110,2
4320,10,2013,111,2
4321,10,2013,112,1
4322,10,2013,202,1
4323,10,2013,205,2
4324,10,2013,206,1
4325,10,2013,207,1
4326,10,2013,208,1
4327,10,2013,209,3
4328,10,2013,210,1
4329,10,2013,211,1
4330,10,2013,302,3
4331,10,2013,303,2
4332,10,2013,304,1
4333,10,2013,305,5
4334,10,2013,306,1
4335,10,2013,307,6
4336,10,2013,308,2
4337,10,2013,310,3
4338,10,2013,312,1
4339,10,2013,314,1
4340,10,2013,316,1
4341,10,2013,317,2
4342,10,2013,318,4
4343,10,2013,401,2
4344,10,2013,402,4
4345,10,2013,403,1
4346,10,2013,404,3
4347,10,2013,405,8
4348,10,2013,406,2
4349,10,2013,407,8
4350,10,2013,408,4
4351,10,2013,409,11
4352,10,2013,410,3
4353,10,2013,411,3
4354,10,2013,412,15
4355,10,2013,413,7
4356,10,2013,414,1
4357,10,2014,102,3
4358,10,2014,103,7
4359,10,2014,104,1
4360,10,2014,105,2
4361,10,2014,106,2
4362,10,2014,107,2
4363,10,2014,108,3
4364,10,2014,109,2
4365,10,2014,111,2
4366,10,2014,112,1
4367,10,2014,201,1
4368,10,2014,202,2
4369,10,2014,204,3
4370,10,2014,205,2
4371,10,2014,206,1
4372,10,2014,207,2
4373,10,2014,209,1
4374,10,2014,210,2
4375,10,2014,211,8
4376,10,2014,212,1
4377,10,2014,302,3
4378,10,2014,303,4
4379,10,2014,304,2
4380,10,2014,305,9
4381,10,2014,306,4
4382,10,2014,307,3
4383,10,2014,308,1
4384,10,2014,309,2
4385,10,2014,310,8
4386,10,2014,311,1
4387,10,2014,312,2
4388,10,2014,314,1
4389,10,2014,316,3
4390,10,2014,317,3
4391,10,2014,318,7
4392,10,2014,401,8
4393,10,2014,402,4
4394,10,2014,403,4
4395,10,2014,404,2
4396,10,2014,405,4
4397,10,2014,406,3
4398,10,2014,407,6
4399,10,2014,408,10
4400,10,2014,409,9
4401,10,2014,410,7
4402,10,2014,411,7
4403,10,2014,412,9
4404,10,2014,413,5
4405,10,2014,414,2
4406,10,2015,102,1
4407,10,2015,103,5
4408,10,2015,104,7
4409,10,2015,105,1
4410,10,2015,106,1
4411,10,2015,107,3
4412,10,2015,108,2
4413,10,2015,109,2
4414,10,2015,110,1
4415,10,2015,111,2
4416,10,2015,112,2
4417,10,2015,201,2
4418,10,2015,202,1
4419,10,2015,203,2
4420,10,2015,204,2
4421,10,2015,205,1
4422,10,2015,206,2
4423,10,2015,207,2
4424,10,2015,208,7
4425,10,2015,209,12
4426,10,2015,210,8
4427,10,2015,211,4
4428,10,2015,212,7
4429,10,2015,301,3
4430,10,2015,302,4
4431,10,2015,303,2
4432,10,2015,304,5
4433,10,2015,305,5
4434,10,2015,306,5
4435,10,2015,307,2
4436,10,2015,308,1
4437,10,2015,309,1
4438,10,2015,310,6
4439,10,2015,311,4
4440,10,2015,312,2
4441,10,2015,313,1
4442,10,2015,314,3
4443,10,2015,315,2
4444,10,2015,317,4
4445,10,2015,318,8
4446,10,2015,401,2
4447,10,2015,402,6
4448,10,2015,403,3
4449,10,2015,404,5
4450,10,2015,405,7
4451,10,2015,406,7
4452,10,2015,407,9
4453,10,2015,408,3
4454,10,2015,409,4
4455,10,2015,410,4
4456,10,2015,411,5
4457,10,2015,412,18
4458,10,2015,413,15
4459,10,2015,414,1
4460,10,2016,102,2
4461,10,2016,103,2
4462,10,2016,105,2
4463,10,2016,106,2
4464,10,2016,107,3
4465,10,2016,109,1
4466,10,2016,110,2
4467,10,2016,111,3
4468,10,2016,201,3
4469,10,2016,202,4
4470,10,2016,203,2
4471,10,2016,204,2
4472,10,2016,205,4
4473,10,2016,206,1
4474,10,2016,207,1
4475,10,2016,208,3
4476,10,2016,209,7
4477,10,2016,210,4
4478,10,2016,211,6
4479,10,2016,212,8
4480,10,2016,301,2
4481,10,2016,302,5
4482,10,2016,303,9
4483,10,2016,304,2
4484,10,2016,305,8
4485,10,2016,306,1
4486,10,2016,307,4
4487,10,2016,308,3
4488,10,2016,309,3
4489,10,2016,310,6
4490,10,2016,311,7
4491,10,2016,312,9
4492,10,2016,313,3
4493,10,2016,314,3
4494,10,2016,315,8
4495,10,2016,316,3
4496,10,2016,317,7
4497,10,2016,318,12
4498,10,2016,401,6
4499,10,2016,402,3
4500,10,2016,403,3
4501,10,2016,404,3
4502,10,2016,405,8
4503,10,2016,406,4
4504,10,2016,407,9
4505,10,2016,408,7
4506,10,2016,409,5
4507,10,2016,410,9
4508,10,2016,411,7
4509,10,2016,412,12
4510,10,2016,413,13
4511,10,2016,414,2
4512,10,2017,101,4
4513,10,2017,102,56
4514,10,2017,103,221
4515,10,2017,104,34
4516,10,2017,105,37
4517,10,2017,106,9
4518,10,2017,107,17
4519,10,2017,108,17
4520,10,2017,109,16
4521,10,2017,110,39
4522,10,2017,111,17
4523,10,2017,112,53
4524,10,2017,201,53
4525,10,2017,202,15
4526,10,2017,203,10
4527,10,2017,204,24
4528,10,2017,205,21
4529,10,2017,206,20
4530,10,2017,207,25
4531,10,2017,208,8
4532,10,2017,209,33
4533,10,2017,210,11
4534,10,2017,211,32
4535,10,2017,212,48
4536,10,2017,301,99
4537,10,2017,302,33
4538,10,2017,303,122
4539,10,2017,304,141
4540,10,2017,305,161
4541,10,2017,306,58
4542,10,2017,307,111
4543,10,2017,308,44
4544,10,2017,309,87
4545,10,2017,310,36
4546,10,2017,311,110
4547,10,2017,312,57
4548,10,2017,313,33
4549,10,2017,314,38
4550,10,2017,315,142
4551,10,2017,316,40
4552,10,2017,317,25
4553,10,2017,318,14
4554,10,2017,401,77
4555,10,2017,402,41
4556,10,2017,403,17
4557,10,2017,404,40
4558,10,2017,405,18
4559,10,2017,406,9
4560,10,2017,407,23
4561,10,2017,408,13
4562,10,2017,409,36
4563,10,2017,410,14
4564,10,2017,411,9
4565,10,2017,412,24
4566,10,2017,413,15
4567,10,2017,484,1
4568,10,2018,101,11
4569,10,2018,102,40
4570,10,2018,103,60
4571,10,2018,104,16
4572,10,2018,105,27
4573,10,2018,106,6
4574,10,2018,107,10
4575,10,2018,108,18
4576,10,2018,109,9
4577,10,2018,110,17
4578,10,2018,111,5
4579,10,2018,112,22
4580,10,2018,201,15
4581,10,2018,202,9
4582,10,2018,203,12
4583,10,2018,204,11
4584,10,2018,205,27
4585,10,2018,206,9
4586,10,2018,207,9
4587,10,2018,208,7
4588,10,2018,209,26
4589,10,2018,210,4
4590,10,2018,211,21
4591,10,2018,212,27
4592,10,2018,227,1
4593,10,2018,301,41
4594,10,2018,302,9
4595,10,2018,303,28
4596,10,2018,304,51
4597,10,2018,305,24
4598,10,2018,306,11
4599,10,2018,307,38
4600,10,2018,308,8
4601,10,2018,309,8
4602,10,2018,310,20
4603,10,2018,311,19
4604,10,2018,312,35
4605,10,2018,313,4
4606,10,2018,314,14
4607,10,2018,315,10
4608,10,2018,316,4
4609,10,2018,317,5
4610,10,2018,318,11
4611,10,2018,401,51
4612,10,2018,402,34
4613,10,2018,403,11
4614,10,2018,404,55
4615,10,2018,405,35
4616,10,2018,406,3
4617,10,2018,407,19
4618,10,2018,408,6
4619,10,2018,409,16
4620,10,2018,410,7
4621,10,2018,411,10
4622,10,2018,412,35
4623,10,2018,413,18
4624,10,2018,414,5
4625,11,2010,102,2
4626,11,2010,103,1
4627,11,2010,104,1
4628,11,2010,105,1
4629,11,2010,107,4
4630,11,2010,108,1
4631,11,2010,109,2
4632,11,2010,110,3
4633,11,2010,111,3
4634,11,2010,112,2
4635,11,2010,203,1
4636,11,2010,204,1
4637,11,2010,205,2
4638,11,2010,207,2
4639,11,2010,209,7
4640,11,2010,210,6
4641,11,2010,211,4
4642,11,2010,212,7
4643,11,2010,302,2
4644,11,2010,303,4
4645,11,2010,304,1
4646,11,2010,305,8
4647,11,2010,306,4
4648,11,2010,307,1
4649,11,2010,308,2
4650,11,2010,309,1
4651,11,2010,310,3
4652,11,2010,311,2
4653,11,2010,312,1
4654,11,2010,313,2
4655,11,2010,314,3
4656,11,2010,315,7
4657,11,2010,316,1
4658,11,2010,317,2
4659,11,2010,318,9
4660,11,2010,402,4
4661,11,2010,403,3
4662,11,2010,404,5
4663,11,2010,405,1
4664,11,2010,406,2
4665,11,2010,407,8
4666,11,2010,408,6
4667,11,2010,409,3
4668,11,2010,410,6
4669,11,2010,411,2
4670,11,2010,412,5
4671,11,2010,413,11
4672,11,2010,414,1
4673,11,2011,101,1
4674,11,2011,103,1
4675,11,2011,104,3
4676,11,2011,105,3
4677,11,2011,107,1
4678,11,2011,110,1
4679,11,2011,111,2
4680,11,2011,112,4
4681,11,2011,202,2
4682,11,2011,203,1
4683,11,2011,206,1
4684,11,2011,207,2
4685,11,2011,208,2
4686,11,2011,210,2
4687,11,2011,211,4
4688,11,2011,212,5
4689,11,2011,302,2
4690,11,2011,303,4
4691,11,2011,304,1
4692,11,2011,305,2
4693,11,2011,306,3
4694,11,2011,307,3
4695,11,2011,308,2
4696,11,2011,309,4
4697,11,2011,310,2
4698,11,2011,311,1
4699,11,2011,314,1
4700,11,2011,315,3
4701,11,2011,317,3
4702,11,2011,318,1
4703,11,2011,401,1
4704,11,2011,402,4
4705,11,2011,403,4
4706,11,2011,404,4
4707,11,2011,405,5
4708,11,2011,406,4
4709,11,2011,407,7
4710,11,2011,408,6
4711,11,2011,409,1
4712,11,2011,410,6
4713,11,2011,411,5
4714,11,2011,412,8
4715,11,2011,413,6
4716,11,2012,103,3
4717,11,2012,104,1
4718,11,2012,105,1
4719,11,2012,106,1
4720,11,2012,107,1
4721,11,2012,112,1
4722,11,2012,205,1
4723,11,2012,208,3
4724,11,2012,212,1
4725,11,2012,302,2
4726,11,2012,303,2
4727,11,2012,306,1
4728,11,2012,310,1
4729,11,2012,312,2
4730,11,2012,315,5
4731,11,2012,317,1
4732,11,2012,318,4
4733,11,2012,401,1
4734,11,2012,402,1
4735,11,2012,403,3
4736,11,2012,405,4
4737,11,2012,407,1
4738,11,2012,408,1
