,Month,Year,community_board_full,DPR
3577,8,2014,318,32
3578,8,2014,401,24
3579,8,2014,402,6
3580,8,2014,403,3
3581,8,2014,404,5
3582,8,2014,405,12
3583,8,2014,406,5
3584,8,2014,407,21
3585,8,2014,408,8
3586,8,2014,409,1
3587,8,2014,410,3
3588,8,2014,411,7
3589,8,2014,412,15
3590,8,2014,413,9
3591,8,2014,414,15
3592,8,2015,102,10
3593,8,2015,103,43
3594,8,2015,104,9
3595,8,2015,105,11
3596,8,2015,106,10
3597,8,2015,107,58
3598,8,2015,108,34
3599,8,2015,109,34
3600,8,2015,110,15
3601,8,2015,111,35
3602,8,2015,112,156
3603,8,2015,201,9
3604,8,2015,202,3
3605,8,2015,203,5
3606,8,2015,204,15
3607,8,2015,205,8
3608,8,2015,206,11
3609,8,2015,207,22
3610,8,2015,208,15
3611,8,2015,209,9
3612,8,2015,210,19
3613,8,2015,211,6
3614,8,2015,212,9
3615,8,2015,301,54
3616,8,2015,302,40
3617,8,2015,303,41
3618,8,2015,304,4
3619,8,2015,305,29
3620,8,2015,306,20
3621,8,2015,307,22
3622,8,2015,308,40
3623,8,2015,309,5
3624,8,2015,310,41
3625,8,2015,311,16
3626,8,2015,312,18
3627,8,2015,313,33
3628,8,2015,314,6
3629,8,2015,315,13
3630,8,2015,316,6
3631,8,2015,317,7
3632,8,2015,318,33
3633,8,2015,401,75
3634,8,2015,402,17
3635,8,2015,403,12
3636,8,2015,404,6
3637,8,2015,405,26
3638,8,2015,406,14
3639,8,2015,407,60
3640,8,2015,408,30
3641,8,2015,409,5
3642,8,2015,410,11
3643,8,2015,411,19
3644,8,2015,412,21
3645,8,2015,413,10
3646,8,2015,414,51
3647,8,2016,102,25
3648,8,2016,103,55
3649,8,2016,104,9
3650,8,2016,105,17
3651,8,2016,106,16
3652,8,2016,107,56
3653,8,2016,108,40
3654,8,2016,109,39
3655,8,2016,110,20
3656,8,2016,111,37
3657,8,2016,112,91
3658,8,2016,201,10
3659,8,2016,202,14
3660,8,2016,203,14
3661,8,2016,204,21
3662,8,2016,205,10
3663,8,2016,206,8
3664,8,2016,207,24
3665,8,2016,208,13
3666,8,2016,209,17
3667,8,2016,210,12
3668,8,2016,211,4
3669,8,2016,212,7
3670,8,2016,301,147
3671,8,2016,302,31
3672,8,2016,303,38
3673,8,2016,304,11
3674,8,2016,305,31
3675,8,2016,306,26
3676,8,2016,307,16
3677,8,2016,308,22
3678,8,2016,309,5
3679,8,2016,310,66
3680,8,2016,311,17
3681,8,2016,312,12
3682,8,2016,313,22
3683,8,2016,314,5
3684,8,2016,315,26
3685,8,2016,316,11
3686,8,2016,317,4
3687,8,2016,318,30
3688,8,2016,401,58
3689,8,2016,402,18
3690,8,2016,403,11
3691,8,2016,404,5
3692,8,2016,405,30
3693,8,2016,406,14
3694,8,2016,407,41
3695,8,2016,408,21
3696,8,2016,410,7
3697,8,2016,411,11
3698,8,2016,412,27
3699,8,2016,413,20
3700,8,2016,414,39
3701,8,2017,102,22
3702,8,2017,103,76
3703,8,2017,104,12
3704,8,2017,105,7
3705,8,2017,106,14
3706,8,2017,107,59
3707,8,2017,108,28
3708,8,2017,109,30
3709,8,2017,110,8
3710,8,2017,111,25
3711,8,2017,112,74
3712,8,2017,201,10
3713,8,2017,202,5
3714,8,2017,203,13
3715,8,2017,204,21
3716,8,2017,205,5
3717,8,2017,206,10
3718,8,2017,207,37
3719,8,2017,208,7
3720,8,2017,209,17
3721,8,2017,210,6
3722,8,2017,211,8
3723,8,2017,212,7
3724,8,2017,301,42
3725,8,2017,302,39
3726,8,2017,303,58
3727,8,2017,304,14
3728,8,2017,305,42
3729,8,2017,306,33
3730,8,2017,307,29
3731,8,2017,308,26
3732,8,2017,309,10
3733,8,2017,310,40
3734,8,2017,311,28
3735,8,2017,312,23
3736,8,2017,313,53
3737,8,2017,314,1
3738,8,2017,315,14
3739,8,2017,316,15
3740,8,2017,317,22
3741,8,2017,318,48
3742,8,2017,355,1
3743,8,2017,401,70
3744,8,2017,402,12
3745,8,2017,403,11
3746,8,2017,404,8
3747,8,2017,405,26
3748,8,2017,406,23
3749,8,2017,407,62
3750,8,2017,408,13
3751,8,2017,410,5
3752,8,2017,411,24
3753,8,2017,412,17
3754,8,2017,413,20
3755,8,2017,414,45
3756,8,2018,101,4
3757,8,2018,102,12
3758,8,2018,103,38
3759,8,2018,104,2
3760,8,2018,105,2
3761,8,2018,106,11
3762,8,2018,107,19
3763,8,2018,108,21
3764,8,2018,109,15
3765,8,2018,110,2
3766,8,2018,111,26
3767,8,2018,112,33
3768,8,2018,201,5
3769,8,2018,202,7
3770,8,2018,203,9
3771,8,2018,204,25
3772,8,2018,205,5
3773,8,2018,206,8
3774,8,2018,207,26
3775,8,2018,208,29
3776,8,2018,209,9
3777,8,2018,210,3
3778,8,2018,211,6
3779,8,2018,212,5
3780,8,2018,301,53
3781,8,2018,302,40
3782,8,2018,303,41
3783,8,2018,304,15
3784,8,2018,305,52
3785,8,2018,306,36
3786,8,2018,307,26
3787,8,2018,308,24
3788,8,2018,309,10
3789,8,2018,310,49
3790,8,2018,311,31
3791,8,2018,312,27
3792,8,2018,313,35
3793,8,2018,314,4
3794,8,2018,315,7
3795,8,2018,316,14
3796,8,2018,317,11
3797,8,2018,318,34
3798,8,2018,401,24
3799,8,2018,402,15
3800,8,2018,403,10
3801,8,2018,404,5
3802,8,2018,405,28
3803,8,2018,406,15
3804,8,2018,407,30
3805,8,2018,408,14
3806,8,2018,409,2
3807,8,2018,410,6
3808,8,2018,411,7
3809,8,2018,412,17
3810,8,2018,413,15
3811,8,2018,414,35
3812,9,2010,101,5
3813,9,2010,102,22
3814,9,2010,103,16
3815,9,2010,104,1
3816,9,2010,105,6
3817,9,2010,106,12
3818,9,2010,107,63
3819,9,2010,108,8
3820,9,2010,109,22
3821,9,2010,110,4
3822,9,2010,111,14
3823,9,2010,112,24
3824,9,2010,201,12
3825,9,2010,202,3
3826,9,2010,203,6
3827,9,2010,204,10
3828,9,2010,205,6
3829,9,2010,206,3
3830,9,2010,207,12
3831,9,2010,208,13
3832,9,2010,209,7
3833,9,2010,210,4
3834,9,2010,212,2
3835,9,2010,301,16
3836,9,2010,302,14
3837,9,2010,303,13
3838,9,2010,305,7
3839,9,2010,306,12
3840,9,2010,307,7
3841,9,2010,308,4
3842,9,2010,310,11
3843,9,2010,311,1
3844,9,2010,312,8
3845,9,2010,313,17
3846,9,2010,314,1
3847,9,2010,315,5
3848,9,2010,318,19
3849,9,2010,355,1
3850,9,2010,401,23
3851,9,2010,402,5
3852,9,2010,403,3
3853,9,2010,404,1
3854,9,2010,405,14
3855,9,2010,406,5
3856,9,2010,407,14
3857,9,2010,408,13
3858,9,2010,409,1
3859,9,2010,410,4
3860,9,2010,411,7
3861,9,2010,412,4
3862,9,2010,413,3
3863,9,2010,414,1
3864,9,2011,101,3
3865,9,2011,102,14
3866,9,2011,103,37
3867,9,2011,104,7
3868,9,2011,105,4
3869,9,2011,106,5
3870,9,2011,107,40
3871,9,2011,108,11
3872,9,2011,109,22
3873,9,2011,110,8
3874,9,2011,111,16
3875,9,2011,112,41
3876,9,2011,201,3
3877,9,2011,202,1
3878,9,2011,203,1
3879,9,2011,204,9
3880,9,2011,206,3
3881,9,2011,207,18
3882,9,2011,208,11
3883,9,2011,209,2
3884,9,2011,210,2
3885,9,2011,212,4
3886,9,2011,301,27
3887,9,2011,302,18
3888,9,2011,303,18
3889,9,2011,305,11
3890,9,2011,306,7
3891,9,2011,307,8
3892,9,2011,308,9
3893,9,2011,310,13
3894,9,2011,311,7
3895,9,2011,312,1
3896,9,2011,313,16
3897,9,2011,314,4
3898,9,2011,315,12
3899,9,2011,316,2
3900,9,2011,317,3
3901,9,2011,318,31
3902,9,2011,355,2
3903,9,2011,401,12
3904,9,2011,402,3
3905,9,2011,403,4
3906,9,2011,404,5
3907,9,2011,405,5
3908,9,2011,406,8
3909,9,2011,407,29
3910,9,2011,408,5
3911,9,2011,409,1
3912,9,2011,410,1
3913,9,2011,411,9
3914,9,2011,412,15
3915,9,2011,413,13
3916,9,2011,414,5
3917,9,2012,101,5
3918,9,2012,102,2
3919,9,2012,103,1
3920,9,2012,107,5
3921,9,2012,108,5
3922,9,2012,109,3
3923,9,2012,111,2
3924,9,2012,112,1
3925,9,2012,201,2
3926,9,2012,207,1
3927,9,2012,301,6
3928,9,2012,303,2
3929,9,2012,306,1
3930,9,2012,308,1
3931,9,2012,309,1
3932,9,2012,310,1
3933,9,2012,313,2
3934,9,2012,315,1
3935,9,2012,318,2
3936,9,2012,401,2
3937,9,2012,405,1
3938,9,2012,407,2
3939,9,2012,410,1
3940,9,2012,411,1
3941,9,2012,413,1
3942,9,2012,414,1
3943,9,2013,102,2
3944,9,2013,103,5
3945,9,2013,105,1
3946,9,2013,107,6
3947,9,2013,108,3
3948,9,2013,109,2
3949,9,2013,111,2
3950,9,2013,112,2
3951,9,2013,201,2
3952,9,2013,207,1
3953,9,2013,209,1
3954,9,2013,210,2
3955,9,2013,301,4
3956,9,2013,302,7
3957,9,2013,303,3
3958,9,2013,305,2
3959,9,2013,306,3
3960,9,2013,307,5
3961,9,2013,308,2
3962,9,2013,309,1
3963,9,2013,310,1
3964,9,2013,313,2
3965,9,2013,315,1
3966,9,2013,316,1
3967,9,2013,407,5
3968,9,2013,408,1
3969,9,2013,412,1
3970,9,2013,414,2
3971,9,2014,102,11
3972,9,2014,103,33
3973,9,2014,104,12
3974,9,2014,105,6
3975,9,2014,106,4
3976,9,2014,107,29
3977,9,2014,108,21
3978,9,2014,109,14
3979,9,2014,110,10
3980,9,2014,111,19
3981,9,2014,112,33
3982,9,2014,201,2
3983,9,2014,202,1
3984,9,2014,203,6
3985,9,2014,204,11
3986,9,2014,205,3
3987,9,2014,206,4
3988,9,2014,207,6
3989,9,2014,208,6
3990,9,2014,209,5
3991,9,2014,210,1
3992,9,2014,211,1
3993,9,2014,301,24
3994,9,2014,302,22
3995,9,2014,303,10
3996,9,2014,304,2
3997,9,2014,305,4
3998,9,2014,306,10
3999,9,2014,307,5
4000,9,2014,308,6
4001,9,2014,309,4
4002,9,2014,310,14
4003,9,2014,312,4
4004,9,2014,313,11
4005,9,2014,314,4
4006,9,2014,315,12
4007,9,2014,316,7
4008,9,2014,317,1
4009,9,2014,318,8
4010,9,2014,401,15
4011,9,2014,402,5
4012,9,2014,403,9
4013,9,2014,404,4
4014,9,2014,405,10
4015,9,2014,406,5
4016,9,2014,407,18
4017,9,2014,408,7
4018,9,2014,410,1
4019,9,2014,411,1
4020,9,2014,412,7
4021,9,2014,413,4
4022,9,2014,414,18
4023,9,2015,102,16
4024,9,2015,103,50
4025,9,2015,104,13
4026,9,2015,105,12
4027,9,2015,106,7
4028,9,2015,107,61
4029,9,2015,108,26
4030,9,2015,109,26
4031,9,2015,110,5
4032,9,2015,111,30
4033,9,2015,112,96
4034,9,2015,201,12
4035,9,2015,202,1
4036,9,2015,203,4
4037,9,2015,204,20
4038,9,2015,205,4
4039,9,2015,206,8
4040,9,2015,207,10
4041,9,2015,208,4
4042,9,2015,209,4
4043,9,2015,210,5
4044,9,2015,211,4
4045,9,2015,212,2
4046,9,2015,301,46
4047,9,2015,302,48
4048,9,2015,303,26
4049,9,2015,304,2
4050,9,2015,305,17
4051,9,2015,306,16
4052,9,2015,307,23
4053,9,2015,308,15
4054,9,2015,309,8
4055,9,2015,310,38
4056,9,2015,311,7
4057,9,2015,312,17
4058,9,2015,313,17
4059,9,2015,314,2
4060,9,2015,315,11
4061,9,2015,316,3
4062,9,2015,317,5
4063,9,2015,318,22
4064,9,2015,355,1
4065,9,2015,401,34
4066,9,2015,402,10
4067,9,2015,403,1
4068,9,2015,404,9
4069,9,2015,405,24
4070,9,2015,406,12
4071,9,2015,407,24
4072,9,2015,408,17
4073,9,2015,409,7
4074,9,2015,410,5
4075,9,2015,411,9
4076,9,2015,412,9
4077,9,2015,413,16
4078,9,2015,414,34
4079,9,2016,102,20
4080,9,2016,103,42
4081,9,2016,104,11
4082,9,2016,105,9
4083,9,2016,106,8
4084,9,2016,107,48
4085,9,2016,108,45
4086,9,2016,109,32
4087,9,2016,110,5
4088,9,2016,111,27
4089,9,2016,112,99
4090,9,2016,201,12
4091,9,2016,202,2
4092,9,2016,203,5
4093,9,2016,204,27
4094,9,2016,205,5
4095,9,2016,206,2
4096,9,2016,207,16
4097,9,2016,208,19
4098,9,2016,209,10
4099,9,2016,210,3
4100,9,2016,211,7
4101,9,2016,212,7
4102,9,2016,301,58
4103,9,2016,302,52
4104,9,2016,303,33
4105,9,2016,304,5
4106,9,2016,305,16
4107,9,2016,306,37
4108,9,2016,307,10
4109,9,2016,308,13
4110,9,2016,309,7
4111,9,2016,310,31
4112,9,2016,311,3
4113,9,2016,312,16
4114,9,2016,313,17
4115,9,2016,314,9
4116,9,2016,315,12
4117,9,2016,316,9
4118,9,2016,318,15
4119,9,2016,401,38
4120,9,2016,402,17
4121,9,2016,403,23
4122,9,2016,404,11
4123,9,2016,405,48
4124,9,2016,406,10
4125,9,2016,407,42
4126,9,2016,408,15
4127,9,2016,409,2
4128,9,2016,410,6
4129,9,2016,411,18
4130,9,2016,412,29
4131,9,2016,413,12
4132,9,2016,414,28
4133,9,2017,102,12
4134,9,2017,103,50
4135,9,2017,104,22
4136,9,2017,105,5
4137,9,2017,106,8
4138,9,2017,107,52
4139,9,2017,108,27
4140,9,2017,109,31
4141,9,2017,110,5
4142,9,2017,111,19
4143,9,2017,112,48
4144,9,2017,201,10
4145,9,2017,202,8
4146,9,2017,203,16
4147,9,2017,204,19
4148,9,2017,205,2
4149,9,2017,206,13
4150,9,2017,207,28
4151,9,2017,208,12
4152,9,2017,209,13
4153,9,2017,210,7
4154,9,2017,211,5
4155,9,2017,212,8
4156,9,2017,301,51
4157,9,2017,302,51
4158,9,2017,303,48
4159,9,2017,304,9
4160,9,2017,305,21
4161,9,2017,306,45
4162,9,2017,307,25
4163,9,2017,308,25
4164,9,2017,309,16
4165,9,2017,310,61
4166,9,2017,311,20
4167,9,2017,312,26
4168,9,2017,313,28
4169,9,2017,314,8
4170,9,2017,315,13
4171,9,2017,316,9
4172,9,2017,317,6
4173,9,2017,318,31
4174,9,2017,401,36
4175,9,2017,402,21
4176,9,2017,403,7
4177,9,2017,404,8
4178,9,2017,405,29
4179,9,2017,406,16
4180,9,2017,407,67
4181,9,2017,408,11
4182,9,2017,409,2
4183,9,2017,410,4
4184,9,2017,411,18
4185,9,2017,412,15
4186,9,2017,413,12
4187,9,2017,414,29
4188,9,2018,101,8
4189,9,2018,102,14
4190,9,2018,103,25
4191,9,2018,104,10
4192,9,2018,105,4
4193,9,2018,106,10
4194,9,2018,107,28
4195,9,2018,108,14
4196,9,2018,109,15
4197,9,2018,110,2
4198,9,2018,111,23
4199,9,2018,112,42
4200,9,2018,201,7
4201,9,2018,202,1
4202,9,2018,203,11
4203,9,2018,204,23
4204,9,2018,205,1
4205,9,2018,206,5
4206,9,2018,207,30
4207,9,2018,208,25
4208,9,2018,209,10
4209,9,2018,210,3
4210,9,2018,211,2
4211,9,2018,212,5
4212,9,2018,301,46
4213,9,2018,302,33
4214,9,2018,303,23
4215,9,2018,304,10
4216,9,2018,305,27
4217,9,2018,306,36
4218,9,2018,307,17
4219,9,2018,308,20
4220,9,2018,309,2
4221,9,2018,310,37
4222,9,2018,311,32
4223,9,2018,312,11
4224,9,2018,313,24
4225,9,2018,314,10
4226,9,2018,315,7
4227,9,2018,316,6
4228,9,2018,317,1
4229,9,2018,318,27
4230,9,2018,401,22
4231,9,2018,402,9
4232,9,2018,403,8
4233,9,2018,404,4
4234,9,2018,405,19
4235,9,2018,406,8
4236,9,2018,407,20
4237,9,2018,408,14
4238,9,2018,409,4
4239,9,2018,410,5
4240,9,2018,411,13
4241,9,2018,412,12
4242,9,2018,413,11
4243,9,2018,414,15
4244,10,2010,101,6
4245,10,2010,102,12
4246,10,2010,103,15
4247,10,2010,104,7
4248,10,2010,105,7
4249,10,2010,106,6
4250,10,2010,107,27
4251,10,2010,108,10
4252,10,2010,109,4
4253,10,2010,110,3
4254,10,2010,111,11
4255,10,2010,112,17
4256,10,2010,201,2
4257,10,2010,203,2
4258,10,2010,204,2
4259,10,2010,206,1
4260,10,2010,207,3
4261,10,2010,208,7
4262,10,2010,209,4
4263,10,2010,210,3
4264,10,2010,211,1
4265,10,2010,212,5
4266,10,2010,301,10
4267,10,2010,302,8
4268,10,2010,304,1
4269,10,2010,305,5
4270,10,2010,306,6
4271,10,2010,307,2
4272,10,2010,308,1
4273,10,2010,310,7
4274,10,2010,311,1
4275,10,2010,312,8
4276,10,2010,313,8
4277,10,2010,314,3
4278,10,2010,315,4
4279,10,2010,316,2
4280,10,2010,318,12
4281,10,2010,401,21
4282,10,2010,402,3
4283,10,2010,404,3
4284,10,2010,405,7
4285,10,2010,407,12
4286,10,2010,408,14
4287,10,2010,409,1
4288,10,2010,411,4
4289,10,2010,412,5
4290,10,2010,413,4
4291,10,2010,414,4
4292,10,2011,101,2
4293,10,2011,102,8
4294,10,2011,103,12
4295,10,2011,104,8
4296,10,2011,105,4
4297,10,2011,106,2
4298,10,2011,107,33
4299,10,2011,108,6
4300,10,2011,109,8
4301,10,2011,110,4
4302,10,2011,111,10
4303,10,2011,112,26
4304,10,2011,201,10
4305,10,2011,202,1
4306,10,2011,203,6
4307,10,2011,204,6
4308,10,2011,205,3
4309,10,2011,206,2
4310,10,2011,207,10
4311,10,2011,208,4
4312,10,2011,209,1
4313,10,2011,210,4
4314,10,2011,211,1
4315,10,2011,212,4
4316,10,2011,301,10
4317,10,2011,302,9
4318,10,2011,303,10
4319,10,2011,304,1
4320,10,2011,305,8
4321,10,2011,306,4
4322,10,2011,307,7
4323,10,2011,308,7
4324,10,2011,309,1
4325,10,2011,310,2
4326,10,2011,311,4
4327,10,2011,312,2
4328,10,2011,313,13
4329,10,2011,314,2
4330,10,2011,315,2
4331,10,2011,316,4
4332,10,2011,318,14
4333,10,2011,401,6
4334,10,2011,402,1
4335,10,2011,403,4
4336,10,2011,404,2
4337,10,2011,405,4
4338,10,2011,406,2
4339,10,2011,407,9
4340,10,2011,408,8
4341,10,2011,409,2
4342,10,2011,410,4
4343,10,2011,411,7
4344,10,2011,412,6
4345,10,2011,413,7
4346,10,2011,414,2
4347,10,2012,101,4
4348,10,2012,102,1
4349,10,2012,103,1
4350,10,2012,104,1
4351,10,2012,107,6
4352,10,2012,109,1
4353,10,2012,111,5
4354,10,2012,112,4
4355,10,2012,204,1
4356,10,2012,207,1
4357,10,2012,208,1
4358,10,2012,301,1
4359,10,2012,302,4
4360,10,2012,306,1
4361,10,2012,308,1
4362,10,2012,310,2
4363,10,2012,313,2
4364,10,2012,318,2
4365,10,2012,401,2
4366,10,2012,405,1
4367,10,2012,406,1
4368,10,2012,407,2
4369,10,2012,408,2
4370,10,2012,411,1
4371,10,2013,102,2
4372,10,2013,103,1
4373,10,2013,107,2
4374,10,2013,108,3
4375,10,2013,109,1
4376,10,2013,110,1
4377,10,2013,111,3
4378,10,2013,112,5
4379,10,2013,204,3
4380,10,2013,205,1
4381,10,2013,208,2
4382,10,2013,212,3
4383,10,2013,301,2
4384,10,2013,302,3
4385,10,2013,306,2
4386,10,2013,308,3
4387,10,2013,311,1
4388,10,2013,313,1
4389,10,2013,316,1
4390,10,2013,318,5
4391,10,2013,403,1
4392,10,2013,404,1
4393,10,2013,405,2
4394,10,2013,407,2
4395,10,2013,408,2
4396,10,2013,411,1
4397,10,2013,412,2
4398,10,2013,413,1
4399,10,2013,414,1
4400,10,2014,102,3
4401,10,2014,103,15
4402,10,2014,104,5
4403,10,2014,105,7
4404,10,2014,106,3
4405,10,2014,107,25
4406,10,2014,108,13
4407,10,2014,109,18
4408,10,2014,110,3
4409,10,2014,111,12
4410,10,2014,112,30
4411,10,2014,201,4
4412,10,2014,202,2
4413,10,2014,203,3
4414,10,2014,204,9
4415,10,2014,205,3
4416,10,2014,207,8
4417,10,2014,208,6
4418,10,2014,209,5
4419,10,2014,210,2
4420,10,2014,301,19
4421,10,2014,302,11
4422,10,2014,303,3
4423,10,2014,305,7
4424,10,2014,306,5
4425,10,2014,307,6
4426,10,2014,308,6
4427,10,2014,309,1
4428,10,2014,310,6
4429,10,2014,311,1
4430,10,2014,312,1
4431,10,2014,313,3
4432,10,2014,314,2
4433,10,2014,315,3
4434,10,2014,316,3
4435,10,2014,317,4
4436,10,2014,318,18
4437,10,2014,401,6
4438,10,2014,402,1
4439,10,2014,403,5
4440,10,2014,404,2
4441,10,2014,405,10
4442,10,2014,406,5
4443,10,2014,407,16
4444,10,2014,408,6
4445,10,2014,409,2
4446,10,2014,410,1
4447,10,2014,411,3
4448,10,2014,412,13
4449,10,2014,413,6
4450,10,2014,414,9
4451,10,2015,102,15
4452,10,2015,103,32
4453,10,2015,104,4
4454,10,2015,105,15
4455,10,2015,106,5
4456,10,2015,107,41
4457,10,2015,108,31
4458,10,2015,109,14
4459,10,2015,110,3
4460,10,2015,111,20
4461,10,2015,112,57
4462,10,2015,201,3
4463,10,2015,202,1
4464,10,2015,203,8
4465,10,2015,204,11
4466,10,2015,206,1
4467,10,2015,207,14
4468,10,2015,208,4
4469,10,2015,209,7
4470,10,2015,210,3
4471,10,2015,211,3
4472,10,2015,212,3
4473,10,2015,301,23
4474,10,2015,302,33
4475,10,2015,303,21
4476,10,2015,304,2
4477,10,2015,305,10
4478,10,2015,306,29
4479,10,2015,307,5
4480,10,2015,308,11
4481,10,2015,309,4
4482,10,2015,310,8
4483,10,2015,311,5
4484,10,2015,312,8
4485,10,2015,313,16
4486,10,2015,314,2
4487,10,2015,315,10
4488,10,2015,316,2
4489,10,2015,318,18
4490,10,2015,401,17
4491,10,2015,402,4
4492,10,2015,403,3
4493,10,2015,404,2
4494,10,2015,405,9
4495,10,2015,406,2
4496,10,2015,407,24
4497,10,2015,408,9
4498,10,2015,409,3
4499,10,2015,410,7
4500,10,2015,411,14
4501,10,2015,412,10
4502,10,2015,413,11
4503,10,2015,414,16
4504,10,2016,102,17
4505,10,2016,103,19
4506,10,2016,104,5
4507,10,2016,105,11
4508,10,2016,106,6
4509,10,2016,107,26
4510,10,2016,108,29
4511,10,2016,109,30
4512,10,2016,110,3
4513,10,2016,111,11
4514,10,2016,112,38
4515,10,2016,201,6
4516,10,2016,202,4
4517,10,2016,203,4
4518,10,2016,204,8
4519,10,2016,207,6
4520,10,2016,208,6
4521,10,2016,209,4
4522,10,2016,210,6
4523,10,2016,211,1
4524,10,2016,212,7
4525,10,2016,301,26
4526,10,2016,302,20
4527,10,2016,303,13
4528,10,2016,304,6
4529,10,2016,305,4
4530,10,2016,306,15
4531,10,2016,307,9
4532,10,2016,308,6
4533,10,2016,309,3
4534,10,2016,310,17
4535,10,2016,311,5
4536,10,2016,312,7
4537,10,2016,313,12
4538,10,2016,315,9
4539,10,2016,316,4
4540,10,2016,317,2
4541,10,2016,318,14
4542,10,2016,355,1
4543,10,2016,401,18
4544,10,2016,402,7
4545,10,2016,403,3
4546,10,2016,404,9
4547,10,2016,405,20
4548,10,2016,406,5
4549,10,2016,407,36
4550,10,2016,408,5
4551,10,2016,409,4
4552,10,2016,410,2
4553,10,2016,411,14
4554,10,2016,412,10
4555,10,2016,413,17
4556,10,2016,414,19
4557,10,2017,102,11
4558,10,2017,103,60
4559,10,2017,104,10
4560,10,2017,105,14
4561,10,2017,106,18
4562,10,2017,107,37
4563,10,2017,108,25
4564,10,2017,109,25
4565,10,2017,110,8
4566,10,2017,111,34
4567,10,2017,112,45
4568,10,2017,201,4
4569,10,2017,202,10
4570,10,2017,203,8
4571,10,2017,204,9
4572,10,2017,205,1
4573,10,2017,206,4
4574,10,2017,207,19
4575,10,2017,208,7
4576,10,2017,209,8
4577,10,2017,210,13
4578,10,2017,211,3
4579,10,2017,212,3
4580,10,2017,301,53
4581,10,2017,302,38
4582,10,2017,303,39
4583,10,2017,304,10
4584,10,2017,305,8
4585,10,2017,306,32
4586,10,2017,307,37
4587,10,2017,308,14
4588,10,2017,309,11
4589,10,2017,310,41
4590,10,2017,311,21
4591,10,2017,312,21
4592,10,2017,313,26
4593,10,2017,314,7
4594,10,2017,315,9
4595,10,2017,316,8
4596,10,2017,317,5
4597,10,2017,318,21
4598,10,2017,401,20
4599,10,2017,402,16
4600,10,2017,403,8
4601,10,2017,404,6
4602,10,2017,405,14
4603,10,2017,406,11
4604,10,2017,407,51
4605,10,2017,408,18
4606,10,2017,409,4
4607,10,2017,410,6
4608,10,2017,411,9
4609,10,2017,412,16
4610,10,2017,413,18
4611,10,2017,414,26
4612,10,2018,101,9
4613,10,2018,102,311
4614,10,2018,103,82
4615,10,2018,104,205
4616,10,2018,105,25
4617,10,2018,106,107
4618,10,2018,107,40
4619,10,2018,108,85
4620,10,2018,109,16
4621,10,2018,110,41
4622,10,2018,111,40
4623,10,2018,112,50
4624,10,2018,201,2
4625,10,2018,203,9
4626,10,2018,204,21
4627,10,2018,205,1
4628,10,2018,206,2
4629,10,2018,207,5
4630,10,2018,208,25
4631,10,2018,209,10
4632,10,2018,210,7
4633,10,2018,211,3
4634,10,2018,212,1
4635,10,2018,301,45
4636,10,2018,302,82
4637,10,2018,303,55
4638,10,2018,304,19
4639,10,2018,305,20
4640,10,2018,306,41
4641,10,2018,307,50
4642,10,2018,308,43
4643,10,2018,309,78
4644,10,2018,310,75
4645,10,2018,311,78
4646,10,2018,312,49
4647,10,2018,313,33
4648,10,2018,314,38
4649,10,2018,315,34
4650,10,2018,316,14
4651,10,2018,317,20
4652,10,2018,318,34
4653,10,2018,401,28
4654,10,2018,402,19
4655,10,2018,403,28
4656,10,2018,404,3
4657,10,2018,405,27
4658,10,2018,406,9
4659,10,2018,407,48
4660,10,2018,408,19
4661,10,2018,409,8
4662,10,2018,410,19
4663,10,2018,411,20
4664,10,2018,412,21
4665,10,2018,413,17
4666,10,2018,414,19
4667,11,2010,101,7
4668,11,2010,102,9
4669,11,2010,103,11
4670,11,2010,104,6
4671,11,2010,105,4
4672,11,2010,106,8
4673,11,2010,107,17
4674,11,2010,108,8
4675,11,2010,109,3
4676,11,2010,110,3
4677,11,2010,111,10
4678,11,2010,112,16
4679,11,2010,203,7
4680,11,2010,204,6
4681,11,2010,207,2
4682,11,2010,208,4
4683,11,2010,209,3
4684,11,2010,210,1
4685,11,2010,211,1
4686,11,2010,301,5
4687,11,2010,302,9
4688,11,2010,303,3
4689,11,2010,305,1
4690,11,2010,306,2
4691,11,2010,307,6
4692,11,2010,308,1
4693,11,2010,310,3
4694,11,2010,311,2
4695,11,2010,312,2
4696,11,2010,313,6
4697,11,2010,314,1
4698,11,2010,315,2
4699,11,2010,316,3
4700,11,2010,317,1
4701,11,2010,318,9
4702,11,2010,401,4
4703,11,2010,402,1
4704,11,2010,403,1
4705,11,2010,404,3
4706,11,2010,405,2
4707,11,2010,406,4
4708,11,2010,407,12
4709,11,2010,408,1
4710,11,2010,411,2
4711,11,2010,412,4
4712,11,2010,413,2
4713,11,2010,414,1
4714,11,2011,101,7
4715,11,2011,102,12
4716,11,2011,103,10
4717,11,2011,104,1
4718,11,2011,105,3
4719,11,2011,106,6
4720,11,2011,107,21
4721,11,2011,108,6
4722,11,2011,109,5
4723,11,2011,110,2
4724,11,2011,111,2
4725,11,2011,112,15
4726,11,2011,201,1
4727,11,2011,203,5
4728,11,2011,204,2
4729,11,2011,205,1
4730,11,2011,207,7
4731,11,2011,208,10
4732,11,2011,209,1
4733,11,2011,210,3
4734,11,2011,212,1
4735,11,2011,301,5
4736,11,2011,302,8
4737,11,2011,303,8
4738,11,2011,305,2
4739,11,2011,306,4
4740,11,2011,307,5
4741,11,2011,308,2
